PC1	PC2	PC3	PC4	Individual	Dataset	Region
34.6322	-85.5712	23.8425	1.45034	461	1000Genomes	Asia
34.7735	-85.9534	24.4415	1.03446	462	1000Genomes	Asia
35.4406	-86.5845	24.2383	1.01781	463	1000Genomes	Asia
33.7378	-85.2704	22.7449	0.897697	464	1000Genomes	Asia
35.608	-86.9789	24.0717	1.17284	465	1000Genomes	Asia
36.2882	-86.694	25.2244	1.00091	466	1000Genomes	Asia
35.2726	-85.3509	23.7008	1.04553	467	1000Genomes	Asia
35.5483	-87.3248	25.4055	0.823443	468	1000Genomes	Asia
34.7043	-85.6849	23.7699	0.797442	469	1000Genomes	Asia
34.4181	-86.5544	23.3683	1.20953	470	1000Genomes	Asia
33.1839	-86.4072	24.0735	1.30581	471	1000Genomes	Asia
35.8864	-85.4675	24.1712	0.92556	472	1000Genomes	Asia
35.4583	-86.7279	23.2818	0.600645	473	1000Genomes	Asia
35.2371	-86.2717	23.8396	1.3079	474	1000Genomes	Asia
34.528	-87.1439	23.5384	1.16623	475	1000Genomes	Asia
34.5329	-85.8702	23.9719	1.01755	476	1000Genomes	Asia
34.2412	-85.3188	23.6934	0.912111	477	1000Genomes	Asia
34.5272	-85.8669	24.4127	1.22518	478	1000Genomes	Asia
35.1319	-86.2775	24.4195	1.56362	479	1000Genomes	Asia
35.8602	-86.1067	23.8711	0.980648	480	1000Genomes	Asia
34.7213	-86.3082	24.222	1.02082	481	1000Genomes	Asia
37.4198	-86.0494	24.2402	1.0806	482	1000Genomes	Asia
36.1803	-86.4848	23.6874	1.05452	483	1000Genomes	Asia
33.4932	-86.1461	24.5205	1.3786	484	1000Genomes	Asia
35.7009	-85.6652	23.9086	0.769185	485	1000Genomes	Asia
33.1958	-85.3287	24.246	0.809775	486	1000Genomes	Asia
34.4836	-86.0624	24.3101	1.17952	487	1000Genomes	Asia
33.9205	-85.6287	23.2232	0.894456	488	1000Genomes	Asia
35.4571	-86.2704	23.8679	0.931674	489	1000Genomes	Asia
35.1143	-86.8296	24.1071	1.19274	490	1000Genomes	Asia
36.4933	-85.8324	24.5318	1.07809	491	1000Genomes	Asia
34.6268	-84.8682	23.5772	0.858193	492	1000Genomes	Asia
35.1535	-87.3653	24.1828	0.499501	493	1000Genomes	Asia
34.6175	-86.194	23.9374	1.09669	494	1000Genomes	Asia
34.372	-87.0712	24.8584	0.933389	495	1000Genomes	Asia
35.0489	-86.8742	24.4755	0.927057	496	1000Genomes	Asia
34.8176	-84.8087	23.3487	1.02273	497	1000Genomes	Asia
35.7655	-85.8089	23.4563	0.6997	498	1000Genomes	Asia
35.1507	-87.3621	24.7439	1.08833	499	1000Genomes	Asia
34.4939	-85.3667	23.8174	0.668727	500	1000Genomes	Asia
34.4862	-85.6372	24.1975	0.982512	501	1000Genomes	Asia
35.4178	-85.7525	24.4865	0.81822	502	1000Genomes	Asia
35.2824	-86.5307	23.8002	1.10268	503	1000Genomes	Asia
34.1814	-85.8777	23.9781	0.958249	504	1000Genomes	Asia
34.4234	-85.2706	24.3168	0.603457	505	1000Genomes	Asia
35.8271	-85.5439	24.0603	1.17555	506	1000Genomes	Asia
33.5243	-85.8869	23.5987	1.18466	507	1000Genomes	Asia
35.0909	-85.961	24.0956	0.998049	508	1000Genomes	Asia
34.0005	-84.8021	24.6422	1.06966	509	1000Genomes	Asia
34.971	-85.5474	23.2524	0.664289	510	1000Genomes	Asia
33.8827	-85.8512	23.6566	1.02655	511	1000Genomes	Asia
32.7821	-75.7933	21.8653	0.624737	512	HGDP	Asia
33.7428	-84.1139	22.4156	0.754735	513	HGDP	Asia
32.3303	-74.5264	21.8495	0.614336	514	HGDP	Asia
33.6066	-79.5549	22.3153	0.662523	515	HGDP	Asia
31.1446	-72.5851	20.8306	0.563966	516	HGDP	Asia
35.0252	-81.3133	22.1403	0.923221	517	HGDP	Asia
33.9048	-76.3941	21.757	0.70258	518	HGDP	Asia
33.1543	-78.8289	22.3099	0.962262	519	HGDP	Asia
31.3145	-74.4284	21.483	-0.0178313	520	HGDP	Asia
31.8268	-73.2896	21.6188	0.423586	521	HGDP	Asia
36.218	-93.7096	24.3031	1.37464	522	HGDP	Asia
35.4702	-89.1389	23.7948	0.858369	523	HGDP	Asia
35.2803	-89.8151	23.9385	1.39055	524	HGDP	Asia
33.6993	-86.7069	21.1391	0.695419	525	HGDP	Asia
36.0904	-89.2957	23.4101	1.15193	526	HGDP	Asia
35.259	-90.073	23.0381	0.905259	527	HGDP	Asia
35.1414	-89.5937	23.8882	1.19785	528	HGDP	Asia
36.5376	-89.3151	25.0182	1.26299	529	HGDP	Asia
34.6422	-88.7635	22.0137	1.04078	530	HGDP	Asia
32.9501	-89.8212	21.6871	0.435278	531	HGDP	Asia
35.1416	-88.3095	23.6618	1.23315	532	HGDP	Asia
34.3796	-89.7353	24.7916	0.854704	533	HGDP	Asia
35.845	-91.6121	23.5672	1.14652	534	HGDP	Asia
34.5504	-90.1965	23.6213	1.30003	535	HGDP	Asia
34.5342	-89.308	24.6465	0.907164	536	HGDP	Asia
35.1584	-90.4034	23.8589	1.42702	537	HGDP	Asia
35.0267	-88.5078	22.116	1.14139	538	HGDP	Asia
34.156	-89.7492	23.0854	1.12828	539	HGDP	Asia
34.7928	-89.2276	23.7464	1.16464	540	HGDP	Asia
35.9648	-89.4148	23.7305	1.16667	541	HGDP	Asia
36.8255	-90.0022	24.6598	1.04932	542	HGDP	Asia
34.8622	-89.0301	24.4694	1.45913	543	HGDP	Asia
36.1509	-89.9814	24.4587	0.613694	544	HGDP	Asia
36.5361	-89.2548	23.4983	1.45332	545	HGDP	Asia
34.0968	-87.495	22.8749	0.608496	546	HGDP	Asia
35.1866	-90.1112	23.7968	0.869487	547	HGDP	Asia
35.2742	-90.945	23.7947	0.502763	548	HGDP	Asia
35.4529	-88.4161	23.4831	1.4059	549	HGDP	Asia
35.2975	-88.9422	24.5494	1.19061	550	HGDP	Asia
35.4108	-90.3415	22.5905	0.45765	551	HGDP	Asia
36.015	-90.7865	23.602	0.788581	552	HGDP	Asia
34.6332	-90.2698	23.9846	1.31284	553	HGDP	Asia
34.6012	-88.0091	22.2574	0.958149	554	HGDP	Asia
32.8007	-87.305	21.6514	0.651155	555	HGDP	Asia
34.6622	-89.1218	23.1867	0.770886	556	HGDP	Asia
36.5336	-88.822	23.0903	1.07239	557	HGDP	Asia
35.3325	-88.1883	23.0812	0.850116	558	HGDP	Asia
34.9142	-88.0993	23.0469	1.01148	559	HGDP	Asia
34.82	-88.2994	21.9776	1.0475	560	HGDP	Asia
35.0982	-88.3227	23.4037	0.950189	561	HGDP	Asia
35.248	-88.6366	23.2506	1.2503	562	HGDP	Asia
36.1366	-89.8335	23.4854	1.25108	563	HGDP	Asia
35.9948	-89.6852	23.8314	0.921977	564	HGDP	Asia
34.7099	-89.3577	23.3927	0.652758	565	HGDP	Asia
35.7085	-85.4627	21.1008	0.810888	566	HGDP	Asia
33.8173	-85.692	20.5032	1.02165	567	HGDP	Asia
33.5373	-85.4862	20.6687	0.879172	568	HGDP	Asia
34.0872	-84.2727	19.2223	0.769761	569	HGDP	Asia
35.5112	-85.5473	20.2695	0.685681	570	HGDP	Asia
34.033	-85.1262	19.904	0.744988	571	HGDP	Asia
34.5376	-85.8133	21.1727	0.933858	572	HGDP	Asia
35.6112	-85.5159	20.9903	0.540288	573	HGDP	Asia
35.3358	-89.0018	23.147	1.04654	574	HGDP	Asia
34.1044	-86.272	20.5357	0.467511	575	HGDP	Asia
35.1438	-88.2395	23.246	1.21367	576	HGDP	Asia
35.9024	-88.1048	23.5561	1.2084	577	HGDP	Asia
34.1713	-88.2539	23.2857	0.764808	578	HGDP	Asia
36.3165	-89.2705	23.6166	0.925486	579	HGDP	Asia
34.4186	-88.6326	24.1368	1.02621	580	HGDP	Asia
36.4803	-88.7412	22.9193	1.36557	581	HGDP	Asia
34.4837	-88.5255	23.148	0.80682	582	HGDP	Asia
34.0565	-88.7544	23.3151	1.23297	583	HGDP	Asia
34.8932	-89.4863	23.6699	1.04651	584	HGDP	Asia
34.8791	-89.4307	22.6491	1.08929	585	HGDP	Asia
33.7639	-86.0431	21.2782	0.690036	586	HGDP	Asia
33.7647	-86.1629	20.9892	0.477065	587	HGDP	Asia
33.268	-86.8365	20.874	0.53911	588	HGDP	Asia
33.4193	-86.4484	21.122	0.7962	589	HGDP	Asia
33.6515	-85.9263	21.3358	0.799089	590	HGDP	Asia
33.4533	-88.214	21.0408	0.729174	591	HGDP	Asia
34.3552	-85.3327	21.4851	0.659968	592	HGDP	Asia
33.2146	-86.089	22.3419	1.17316	593	HGDP	Asia
34.797	-86.376	21.3345	1.0619	594	HGDP	Asia
33.5704	-85.7396	20.7854	0.898661	595	HGDP	Asia
35.5075	-87.1239	24.9224	1.01321	596	HGDP	Asia
33.9394	-85.0835	24.4137	0.892045	597	HGDP	Asia
36.806	-87.6478	25.3744	1.31619	598	HGDP	Asia
34.539	-86.6937	25.2009	1.29005	599	HGDP	Asia
35.8175	-87.7237	25.7274	1.47746	600	HGDP	Asia
36.6493	-87.3439	24.0924	1.16341	601	HGDP	Asia
35.4307	-87.1682	24.9265	0.789644	602	HGDP	Asia
36.3778	-87.1162	24.5741	1.01095	603	HGDP	Asia
36.1644	-87.3215	24.9125	1.02848	604	HGDP	Asia
34.9	-87.513	24.972	0.947758	605	HGDP	Asia
35.6752	-87.4632	23.4954	1.05419	606	HGDP	Asia
33.7689	-84.9168	22.5703	0.829541	607	HGDP	Asia
35.2222	-85.4931	23.5589	1.05806	608	HGDP	Asia
34.1215	-84.5907	22.8268	0.878014	609	HGDP	Asia
35.4375	-84.6116	23.6432	0.785238	610	HGDP	Asia
34.2452	-86.1078	23.1658	0.839119	611	HGDP	Asia
35.0046	-85.8875	21.5757	1.08088	612	HGDP	Asia
35.6166	-88.777	23.7058	0.71813	613	HGDP	Asia
36.0434	-89.7358	24.3526	0.617363	614	HGDP	Asia
35.5823	-90.0701	23.6243	1.10713	615	HGDP	Asia
35.8702	-89.4308	22.9358	0.819316	616	HGDP	Asia
35.9157	-89.0225	23.4917	1.17391	617	HGDP	Asia
35.1113	-89.2079	22.8136	0.534849	618	HGDP	Asia
35.0109	-89.7445	23.688	0.965453	619	HGDP	Asia
36.1834	-88.2831	23.0909	0.851253	620	HGDP	Asia
37.0541	-88.8256	23.3654	1.18733	621	HGDP	Asia
34.2395	-84.5384	20.5274	0.722683	622	HGDP	Asia
34.6136	-85.78	21.5434	1.60454	623	HGDP	Asia
33.4734	-84.7988	20.451	0.504367	624	HGDP	Asia
34.5934	-85.7643	20.9721	1.03223	625	HGDP	Asia
34.0213	-84.7626	19.69	0.840304	626	HGDP	Asia
34.5781	-85.4388	21.4952	0.819467	627	HGDP	Asia
35.8056	-84.6837	21.1719	0.929009	628	HGDP	Asia
31.5324	-79.8737	19.1466	0.683729	629	HGDP	Asia
30.8148	-79.3999	18.3512	0.543567	630	HGDP	Asia
32.1326	-83.6774	18.8734	0.799493	631	HGDP	Asia
29.3763	-77.6156	18.5663	0.60078	632	HGDP	Asia
30.0971	-79.5009	19.3635	0.633402	633	HGDP	Asia
31.8815	-81.6293	19.1711	0.777016	634	HGDP	Asia
29.2307	-77.8511	18.133	1.02503	635	HGDP	Asia
32.2532	-82.2656	19.4326	0.697897	636	HGDP	Asia
32.7945	-81.3753	19.5449	1.03483	637	HGDP	Asia
30.5616	-78.2558	18.5157	0.64796	638	HGDP	Asia
32.7804	-84.5425	18.2466	0.943654	639	HGDP	Asia
29.9552	-82.2237	17.4884	0.508919	640	HGDP	Asia
31.714	-83.7213	17.8824	1.44412	641	HGDP	Asia
31.8423	-83.675	17.4112	0.903683	642	HGDP	Asia
29.6381	-82.8256	17.4131	0.565275	643	HGDP	Asia
32.4646	-83.6226	17.8025	1.22493	644	HGDP	Asia
31.3694	-84.8205	16.9029	1.06028	645	HGDP	Asia
32.2492	-85.2945	17.6747	0.768889	646	HGDP	Asia
31.5109	-84.5681	17.661	0.613456	647	HGDP	Asia
31.6704	-84.4758	16.6557	0.615964	648	HGDP	Asia
33.1534	-87.2251	18.3317	1.00377	649	HGDP	Asia
34.2731	-87.7706	18.5052	0.873164	650	HGDP	Asia
33.3218	-86.4336	15.4603	1.23392	651	HGDP	Asia
30.8123	-83.4312	18.34	1.3495	652	HGDP	Asia
32.6208	-85.7227	18.6192	0.714975	653	HGDP	Asia
33.4505	-86.3739	15.4981	0.51497	654	HGDP	Asia
32.5792	-85.5907	18.3488	0.627684	655	HGDP	Asia
32.5032	-85.5882	17.375	0.788037	656	HGDP	Asia
20.8172	-65.5616	14.8038	1.44045	657	HGDP	Asia
31.8924	-83.3185	19.1636	1.0762	658	HGDP	Asia
32.7721	-85.8482	19.1148	1.01305	659	HGDP	Asia
33.2047	-86.0005	18.785	0.827937	660	HGDP	Asia
27.0452	-75.8904	17.6456	0.936027	661	HGDP	Asia
30.0213	-82.0721	18.6512	0.801545	662	HGDP	Asia
31.6481	-84.5811	19.0773	0.48639	663	HGDP	Asia
31.3217	-82.0317	18.8559	0.782757	664	HGDP	Asia
31.9764	-85.6698	19.3452	1.0249	665	HGDP	Asia
-4.61893	-0.597146	3.49764	-3.75771	666	HGDP	Asia
-5.43146	-0.279949	4.54174	-4.47767	667	HGDP	Asia
-4.21525	-1.30528	3.92252	-4.28437	668	HGDP	Asia
-6.12212	-0.215571	4.2354	-4.37931	669	HGDP	Asia
-5.62446	0.263318	4.2035	-4.23622	670	HGDP	Asia
-5.57322	-0.657907	3.81235	-4.18069	671	HGDP	Asia
36.4258	11.9573	3.26139	-3.63466	672	HGDP	Asia
-6.3839	0.151545	4.31649	-4.32777	673	HGDP	Asia
-5.993	0.224258	3.58944	-4.61561	674	HGDP	Asia
-5.60519	-2.61536	3.61025	-3.967	675	HGDP	Asia
-1.23389	2.46063	4.17511	-3.95139	676	HGDP	Asia
-5.45913	0.383337	3.7418	-4.5793	677	HGDP	Asia
-5.95949	-1.46523	3.38295	-4.08896	678	HGDP	Asia
-1.3675	-0.227538	3.3628	-4.0553	679	HGDP	Asia
16.9995	4.9509	3.18633	-3.67317	680	HGDP	Asia
-5.24565	-1.24135	3.68103	-3.85266	681	HGDP	Asia
-7.54416	0.0681804	4.04519	-4.58047	682	HGDP	Asia
-2.34791	-2.16196	4.12016	-4.17844	683	HGDP	Asia
-5.93579	-0.583101	4.04992	-4.19766	684	HGDP	Asia
1.0013	-3.84133	4.01003	-3.75906	685	HGDP	Asia
-8.39759	-0.0284431	4.15338	-3.17879	686	HGDP	Asia
-1.65745	1.45053	3.62058	-4.29892	687	HGDP	Asia
-7.05674	0.0715373	3.89272	-4.45513	688	HGDP	Asia
2.15624	3.29287	3.79644	-4.63555	689	HGDP	Asia
-5.02035	-0.0867012	3.98203	-3.71689	690	HGDP	Asia
-7.12744	0.399662	4.0265	-4.10944	691	HGDP	Asia
-7.57935	2.10259	3.60591	-3.96985	692	HGDP	Asia
-2.14201	-7.29232	5.04608	-3.69684	693	HGDP	Asia
20.2688	8.06728	2.55072	-3.36141	694	HGDP	Asia
-5.66032	-2.88593	3.71353	-3.75267	695	HGDP	Asia
12.909	6.39909	3.0281	-3.7297	696	HGDP	Asia
-4.14682	2.55137	2.88061	-4.46025	697	HGDP	Asia
-6.04684	1.39538	3.58143	-4.78479	698	HGDP	Asia
-5.99163	0.189758	3.80652	-3.96028	699	HGDP	Asia
-4.00244	-5.32367	3.49764	-3.62495	700	HGDP	Asia
3.10864	-17.1026	6.01981	-2.16225	701	HGDP	Asia
-5.56107	0.82621	2.94726	-3.91387	702	HGDP	Asia
-5.92305	0.309219	4.08218	-4.49425	703	HGDP	Asia
8.04973	4.72117	3.09806	-3.90467	704	HGDP	Asia
0.607003	3.02032	3.08932	-3.58541	705	HGDP	Asia
-3.66488	0.670072	3.4094	-4.80523	706	HGDP	Asia
-7.1414	-1.22858	2.70182	-3.14947	707	HGDP	Asia
-6.43756	0.428003	3.3331	-4.69325	708	HGDP	Asia
-6.38214	1.10349	3.53083	-4.11613	709	HGDP	Asia
-1.86103	-1.88643	4.58289	-4.15157	710	HGDP	Asia
-3.6884	-2.81926	4.86068	-4.24949	711	HGDP	Asia
-3.0665	-1.46581	4.38956	-4.22598	712	HGDP	Asia
0.687753	-0.635169	4.5944	-3.33429	713	HGDP	Asia
57.9591	15.8026	1.78016	-2.40285	714	HGDP	Asia
-4.61123	2.32208	3.29171	-5.06446	715	HGDP	Asia
-5.48664	2.58298	3.94581	-5.18114	716	HGDP	Asia
2.87727	4.88516	2.94269	-4.74089	717	HGDP	Asia
-6.71253	0.961908	3.45381	-4.55731	718	HGDP	Asia
-0.575197	1.21833	3.60894	-4.4765	719	HGDP	Asia
-2.64852	3.64337	3.76132	-5.03192	720	HGDP	Asia
13.6913	7.87569	2.74655	-3.98182	721	HGDP	Asia
2.60348	2.17947	3.76149	-3.7741	722	HGDP	Asia
0.195611	4.19801	3.42769	-4.52431	723	HGDP	Asia
4.63068	-4.59274	3.60484	-3.05006	724	HGDP	Asia
-1.87474	2.91317	3.93015	-4.64827	725	HGDP	Asia
1.40846	2.43511	3.29444	-4.43699	726	HGDP	Asia
-4.08134	3.45427	3.5525	-4.91041	727	HGDP	Asia
0.736404	4.25856	2.83692	-4.7282	728	HGDP	Asia
10.0838	-2.87833	4.78204	-3.19738	729	HGDP	Asia
27.8727	9.35675	3.69546	-3.26016	730	HGDP	Asia
1.12439	3.25916	3.11284	-4.4201	731	HGDP	Asia
5.54516	5.12341	3.43726	-4.20727	732	HGDP	Asia
-4.83908	2.92399	3.26068	-4.69924	733	HGDP	Asia
-1.35378	3.02614	3.20489	-4.56665	734	HGDP	Asia
-5.5735	0.752881	2.99629	-4.56523	735	HGDP	Asia
-4.30945	1.44239	3.38876	-4.39616	736	HGDP	Asia
0.077561	1.72268	3.43435	-4.8255	737	HGDP	Asia
3.22774	-15.793	6.71925	-2.30091	738	1000Genomes	Asia
2.31673	-14.7294	5.836	-2.64008	739	1000Genomes	Asia
5.84238	-17.826	6.60877	-2.91059	740	1000Genomes	Asia
6.36295	-18.101	5.80737	-2.37655	741	1000Genomes	Asia
-1.27782	-11.6832	4.75541	-1.13164	742	1000Genomes	Asia
5.67317	-18.2895	6.88567	-2.54642	743	1000Genomes	Asia
1.67734	-15.1008	6.19453	-1.79322	744	1000Genomes	Asia
6.29874	-19.8179	6.18567	-2.53831	745	1000Genomes	Asia
1.57155	-14.1306	6.3947	-1.86478	746	1000Genomes	Asia
4.50241	-16.4313	7.23003	-2.21566	747	1000Genomes	Asia
-2.71672	-8.965	3.93652	-2.3836	748	1000Genomes	Asia
6.00112	-17.8907	7.12642	-2.88351	749	1000Genomes	Asia
5.8121	-19.3305	6.39213	-2.71195	750	1000Genomes	Asia
-2.54819	-10.641	4.03064	-1.18364	751	1000Genomes	Asia
7.44676	-19.3673	6.94162	-3.11585	752	1000Genomes	Asia
2.10188	-15.7857	5.81885	-1.97258	753	1000Genomes	Asia
4.52889	-18.0668	6.84657	-2.7499	754	1000Genomes	Asia
6.76851	-19.1456	6.52489	-3.08993	755	1000Genomes	Asia
5.08533	-18.8022	6.54783	-2.63464	756	1000Genomes	Asia
-3.21283	-7.77724	4.40981	-2.10679	757	1000Genomes	Asia
-1.01283	-9.84071	4.6512	-2.40058	758	1000Genomes	Asia
1.1751	-13.5846	5.01333	-1.81193	759	1000Genomes	Asia
5.44502	-17.56	7.0896	-2.53872	760	1000Genomes	Asia
5.29119	-18.1343	5.89577	-2.95944	761	1000Genomes	Asia
5.01012	-17.8606	6.32794	-2.3207	762	1000Genomes	Asia
4.11933	-18.3027	6.85515	-2.60148	763	1000Genomes	Asia
3.22823	-15.2116	6.17822	-2.24176	764	1000Genomes	Asia
-1.01992	-10.2522	5.04246	-1.92129	765	1000Genomes	Asia
0.366062	-13.3393	4.97131	-1.39702	766	1000Genomes	Asia
3.54984	-16.281	6.07335	-2.48826	767	1000Genomes	Asia
7.39368	-19.3285	7.0434	-2.62174	768	1000Genomes	Asia
0.896808	-13.5166	5.30867	-1.85323	769	1000Genomes	Asia
-1.3014	-13.243	4.7415	-1.92091	770	1000Genomes	Asia
3.87405	-15.7114	6.11549	-2.13149	771	1000Genomes	Asia
6.32594	-18.756	6.91863	-2.90167	772	1000Genomes	Asia
4.25407	-16.6191	6.7303	-2.80416	773	1000Genomes	Asia
1.69266	-13.0454	4.81511	-1.70188	774	1000Genomes	Asia
-0.771808	-12.5459	5.24918	-1.77601	775	1000Genomes	Asia
5.5938	-18.4281	6.54978	-2.61132	776	1000Genomes	Asia
1.52769	-14.3208	5.92595	-2.57988	777	1000Genomes	Asia
1.7255	-13.549	6.21155	-2.71527	778	1000Genomes	Asia
6.16969	-20.0154	6.73035	-2.17456	779	1000Genomes	Asia
8.42381	-22.0208	7.39199	-2.7894	780	1000Genomes	Asia
5.1617	-17.8587	6.59002	-2.6584	781	1000Genomes	Asia
4.23059	-17.2222	6.09441	-1.9694	782	1000Genomes	Asia
5.60359	-19.0753	6.47707	-2.5486	783	1000Genomes	Asia
2.86819	-14.0142	6.04424	-2.51491	784	1000Genomes	Asia
-2.88599	-11.0955	3.63253	-1.60481	785	1000Genomes	Asia
3.70214	-16.0369	6.41564	-2.592	786	1000Genomes	Asia
8.12667	-20.5451	7.22399	-2.2599	787	1000Genomes	Asia
7.66389	-20.8796	6.95691	-2.29871	788	1000Genomes	Asia
-2.79142	-10.6481	3.7543	-1.12793	789	1000Genomes	Asia
6.08407	-18.5693	6.66968	-2.65358	790	1000Genomes	Asia
5.78677	-18.4044	6.63149	-2.50329	791	1000Genomes	Asia
5.80551	-19.497	7.04181	-2.31289	792	1000Genomes	Asia
4.65133	-18.4604	5.99254	-2.23643	793	1000Genomes	Asia
4.95237	-17.4639	6.73717	-2.79937	794	1000Genomes	Asia
8.23385	-19.0258	7.05888	-3.11598	795	1000Genomes	Asia
5.87957	-18.4016	7.81721	-2.40856	796	1000Genomes	Asia
3.19473	-17.3838	6.10701	-2.5727	797	1000Genomes	Asia
6.61334	-18.6008	7.19987	-2.82634	798	1000Genomes	Asia
6.11902	-18.5187	6.61769	-3.03401	799	1000Genomes	Asia
4.96113	-18.4113	6.34695	-1.94153	800	1000Genomes	Asia
4.32284	-17.099	6.12781	-2.44117	801	1000Genomes	Asia
6.41843	-18.6349	6.81353	-2.87692	802	1000Genomes	Asia
4.12398	-16.9907	6.29406	-2.61083	803	1000Genomes	Asia
5.68585	-17.807	6.23023	-2.22072	804	1000Genomes	Asia
5.088	-18.3129	6.28149	-2.43481	805	1000Genomes	Asia
4.99202	-17.4281	6.68968	-2.76284	806	1000Genomes	Asia
6.52501	-18.6946	6.54207	-2.27161	807	1000Genomes	Asia
6.16649	-18.582	6.21101	-2.72112	808	1000Genomes	Asia
4.03208	-17.007	6.78813	-2.44842	809	1000Genomes	Asia
6.17372	-17.8451	6.84618	-3.06905	810	1000Genomes	Asia
4.79508	-16.6918	6.19787	-2.87754	811	1000Genomes	Asia
0.0135092	-10.27	4.77636	-2.04098	812	1000Genomes	Asia
6.31199	-18.188	7.17111	-2.51093	813	1000Genomes	Asia
4.82706	-18.872	7.16367	-2.38203	814	1000Genomes	Asia
6.98724	-18.6764	6.81171	-2.17664	815	1000Genomes	Asia
6.42477	-17.5795	7.23161	-2.82206	816	1000Genomes	Asia
5.20072	-18.7808	6.43449	-2.54837	817	1000Genomes	Asia
5.52489	-17.4393	5.6567	-2.31147	818	1000Genomes	Asia
4.98424	-18.5672	6.36668	-2.35583	819	1000Genomes	Asia
4.30879	-17.9836	7.73459	-2.69169	820	1000Genomes	Asia
5.43515	-18.3711	6.89581	-3.02405	821	1000Genomes	Asia
2.56797	-16.1095	6.11581	-2.43847	822	1000Genomes	Asia
6.76136	-18.57	6.95788	-2.44466	823	1000Genomes	Asia
6.14958	-17.1256	7.17301	-2.62967	824	1000Genomes	Asia
5.80272	-17.0018	6.72068	-3.05381	825	1000Genomes	Asia
5.38301	-18.5084	6.8583	-2.69825	826	1000Genomes	Asia
5.3316	-18.0313	6.926	-2.52648	827	1000Genomes	Asia
6.50813	-19.0242	6.8763	-2.61152	828	1000Genomes	Asia
5.85676	-17.9624	6.64112	-2.74009	829	1000Genomes	Asia
4.69278	-18.0347	6.78589	-2.34789	830	1000Genomes	Asia
5.43515	-18.8925	7.39067	-2.60154	831	1000Genomes	Asia
4.20961	-17.6277	6.64006	-2.33498	832	1000Genomes	Asia
5.17536	-18.1992	7.08821	-2.73932	833	1000Genomes	Asia
5.73102	-17.0377	6.09159	-2.65986	834	1000Genomes	Asia
5.44882	-17.9176	6.91148	-2.59136	835	1000Genomes	Asia
5.20655	-17.4116	6.34255	-2.71148	836	1000Genomes	Asia
5.88843	-18.4818	6.4852	-2.45058	837	1000Genomes	Asia
5.61907	-19.0155	6.94007	-2.68205	838	1000Genomes	Asia
5.86782	-20.0416	7.32522	-2.86002	839	1000Genomes	Asia
6.71621	-18.7599	7.61145	-2.97312	840	1000Genomes	Asia
5.46819	-4.83715	4.12347	-3.40339	841	HGDP	Asia
4.48859	-7.28805	4.04146	-3.07256	842	HGDP	Asia
0.263695	-8.24037	4.8427	-3.28664	843	HGDP	Asia
-0.644739	-8.83681	5.20068	-2.36161	844	HGDP	Asia
-3.37836	-7.60623	3.8709	-2.67691	845	HGDP	Asia
18.9073	0.218115	3.5074	-2.53625	846	HGDP	Asia
12.4744	-4.07157	4.62127	-3.0126	847	HGDP	Asia
-1.59904	-7.66385	4.52621	-3.5051	848	HGDP	Asia
-1.7918	-8.50047	4.25193	-3.29825	849	HGDP	Asia
-0.0205881	-9.12251	5.14224	-2.82032	850	HGDP	Asia
-3.51148	-5.69696	4.39501	-2.62211	851	HGDP	Asia
-2.37675	-7.54632	4.32384	-2.17161	852	HGDP	Asia
-2.68703	-9.77787	4.4143	-2.5159	853	HGDP	Asia
-4.22965	-6.68462	4.608	-2.56848	854	HGDP	Asia
-1.25934	-7.73872	4.59109	-2.41442	855	HGDP	Asia
0.351719	-10.1365	4.4773	-2.71077	856	HGDP	Asia
-4.12057	-9.02282	4.28354	-2.28106	857	HGDP	Asia
-4.82369	-0.996875	3.2631	-3.88413	858	HGDP	Asia
-1.44058	-7.25743	3.76214	-2.4769	859	HGDP	Asia
-4.00359	-6.31797	4.73679	-2.72824	860	HGDP	Asia
-0.0749253	-11.4249	4.42036	-3.24282	861	HGDP	Asia
-2.10736	-8.23756	4.87012	-1.952	862	HGDP	Asia
-1.57381	-8.13063	4.43672	-3.12844	863	HGDP	Asia
-6.9673	-4.18725	3.57576	-2.51391	864	HGDP	Asia
-6.48285	-4.85112	4.16321	-3.21813	865	HGDP	Asia
-5.05502	-7.26742	3.52068	-2.33888	866	HGDP	Asia
-6.56077	-5.49343	3.81783	-1.91356	867	HGDP	Asia
1.71792	-25.6484	6.57204	-1.33061	868	HGDP	Asia
-4.74742	-6.98586	3.73966	-2.23509	869	HGDP	Asia
-6.72095	-5.6142	2.84331	-1.63281	870	HGDP	Asia
-4.34526	-7.64211	3.01907	-2.43646	871	HGDP	Asia
-3.60583	-6.58039	4.20488	-2.21484	872	HGDP	Asia
-3.8068	-7.14604	4.19232	-1.57967	873	HGDP	Asia
-3.06664	-8.33337	4.21398	-2.68947	874	HGDP	Asia
-5.32002	-8.17837	4.16535	-2.64911	875	HGDP	Asia
0.124225	-10.4506	5.95939	-2.29487	876	HGDP	Asia
0.0920664	-12.7091	5.55091	-2.71622	877	HGDP	Asia
-7.69922	-4.39546	3.78511	-1.82133	878	HGDP	Asia
-6.89178	-3.07514	2.85032	-2.74653	879	HGDP	Asia
-3.76235	-7.37348	3.53759	-1.96851	880	HGDP	Asia
-3.66196	-7.73361	4.41642	-2.01806	881	HGDP	Asia
